Name, CPF, Address, City Notification, Phone, Evolution, Date Notification, CEP, Result  Test, Gender, Age, Date Simptoms, Number Of Duplicities
FULANE SILVE, 88888888, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-04, 0, Negativo, Masculino, 38, 03/06/2020, 0
FULANE SILVE, 88888889, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-20, 0, Negativo, Masculino, 30, 19/06/2020
FULANE SILVE, 88890369, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-27, 0, Negativo, Masculino, 23, 26/06/2020
FULANE SILVE, 88890370, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-20, 0, Negativo, Masculino, 32, 20/07/2020
FULANE SILVE, 88890371, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-18, 0, Negativo, Masculino, 28, 18/06/2020
FULANE SILVE, 88890372, RUA LUGAR NENHUM, SÆo Paulo, 99999999, , 2020-06-12, 0, Negativo, Masculino, 50, 28/05/2020
FULANE SILVE, 88890373, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-17, 0, Negativo, Masculino, 44, 17/06/2020
FULANE SILVE, 88890374, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-17, 0, Negativo, Masculino, 32, 17/06/2020
FULANE SILVE, 88890375, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-25, 0, Negativo, Masculino, 33, 24/06/2020
FULANE SILVE, 88890376, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-05-30, 0, Negativo, Masculino, 26, 30/05/2020
FULANE SILVE, 88890377, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-15, 0, Negativo, Masculino, 15, 15/05/2020
FULANE SILVE, 88890378, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-23, 0, Negativo, Masculino, 32, 23/06/2020
FULANE SILVE, 88890379, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-20, 0, , Masculino, 22, 17/03/2020
FULANE SILVE, 88890380, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-04, 0, , Masculino, 20, 03/07/2020
FULANE SILVE, 88890381, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-27, 0, Negativo, Masculino, 45, 26/06/2020
FULANE SILVE, 88890382, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-14, 0, Negativo, Feminino, 56, 14/07/2020
FULANE SILVE, 88890383, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-23, 0, , Feminino, 54, 20/03/2020
FULANE SILVE, 88890384, RUA LUGAR NENHUM, SÆo Paulo, 99999999, , 2020-05-27, 0, Negativo, Feminino, 51, 25/05/2020
FULANE SILVE, 88890385, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-10, 0, Negativo, Feminino, 57, 03/06/2020
FULANE SILVE, 88890386, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-06-16, 0, Positivo, Feminino, 55, 09/06/2020
FULANE SILVE, 88890387, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-10, 0, Negativo, Feminino, 49, 07/06/2020
FULANE SILVE, 88890388, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-19, 0, Negativo, Feminino, 56, 11/07/2020
FULANE SILVE, 88890389, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-08, 0, Negativo, Feminino, 48, 03/06/2020
FULANE SILVE, 88890390, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-23, 0, , Feminino, 73, 19/03/2020
FULANE SILVE, 88890391, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-07, 0, Negativo, Feminino, 55, 21/05/2020
FULANE SILVE, 88890392, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-03, 0, Negativo, Feminino, 71, 03/06/2020
FULANE SILVE, 88890393, RUA LUGAR NENHUM, Santa B rbara, 99999999, , 2020-06-26, 0, Negativo, Feminino, 47, 26/06/2020
FULANE SILVE, 88890394, RUA LUGAR NENHUM, Belo Horizonte, 99999999, , 2020-06-18, 0, Positivo, Feminino, 54, 05/06/2020
FULANE SILVE, 88890395, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-06-16, 0, Positivo, Feminino, 54, 09/06/2020
FULANE SILVE, 88890396, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-06-19, 0, Negativo, Feminino, 55, 18/06/2020
FULANE SILVE, 88890397, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-24, 0, , Feminino, 75, 23/03/2020
FULANE SILVE, 88890398, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-04-02, 0, , Feminino, 67, 27/03/2020
FULANE SILVE, 88890399, RUA LUGAR NENHUM, Itabirito, 99999999, , 2020-06-18, 0, Negativo, Feminino, 46, 24/05/2020
FULANE SILVE, 88890400, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-23, 0, , Feminino, 50, 14/03/2020
FULANE SILVE, 88890401, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-25, 0, Negativo, Feminino, 48, 25/06/2020
FULANE SILVE, 88890402, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-27, 0, , Feminino, 76, 24/03/2020
FULANE SILVE, 88890403, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-30, 0, , Feminino, 59, 30/03/2020
FULANE SILVE, 88890404, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-05-26, 0, , Feminino, 47, 23/05/2020
FULANE SILVE, 88890405, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-24, 0, Negativo, Feminino, 60, 20/04/2020
FULANE SILVE, 88890406, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-23, 0, , Feminino, 75, 15/03/2020
FULANE SILVE, 88890407, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-05-29, 0, , Feminino, 56, 28/05/2020
FULANE SILVE, 88890408, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-27, 0, , Feminino, 69, 20/03/2020
FULANE SILVE, 88890409, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-21, 0, , Feminino, 19, 16/03/2020
FULANE SILVE, 88890410, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-15, 0, , Feminino, 9, 12/06/2020
FULANE SILVE, 88890411, RUA LUGAR NENHUM, Itabirito, 99999999, Cura, 2020-06-26, 0, Negativo, Feminino, 10, 22/06/2020
FULANE SILVE, 88890412, RUA LUGAR NENHUM, Itabirito, 99999999, , 2020-04-28, 0, , Feminino, 21, 24/04/2020
FULANE SILVE, 88890413, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-25, 0, , Feminino, 55, 15/03/2020
FULANE SILVE, 88890414, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-01, 0, Positivo, Feminino, 57, 23/06/2020
FULANE SILVE, 88890415, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-05-15, 0, , Feminino, 26, 13/05/2020
FULANE SILVE, 88890416, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-10, 0, Negativo, Feminino, 48, 10/06/2020
FULANE SILVE, 88890417, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-05-10, 0, , Feminino, 28, 06/05/2020
FULANE SILVE, 88890418, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-07-10, 0, Negativo, Feminino, 54, 09/07/2020
FULANE SILVE, 88890419, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-14, 0, Negativo, Feminino, 30, 26/05/2020
FULANE SILVE, 88890420, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-06-16, 0, Positivo, Feminino, 44, 08/06/2020
FULANE SILVE, 88890421, RUA LUGAR NENHUM, Itabirito, 99999999, , 2020-05-20, 0, Negativo, Feminino, 73, 20/05/2020
FULANE SILVE, 88890422, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-06-13, 0, , Feminino, 83, 13/06/2020
FULANE SILVE, 88890423, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-15, 0, Negativo, Feminino, 95, 28/04/2020
FULANE SILVE, 88890424, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-26, 0, , Feminino, 2, 21/03/2020
FULANE SILVE, 88890425, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-17, 0, Negativo, Feminino, 58, 17/06/2020
FULANE SILVE, 88890426, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-02, 0, Negativo, Feminino, 62, 02/07/2020
FULANE SILVE, 88890427, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-05-29, 0, Positivo, Feminino, 79, 29/05/2020
FULANE SILVE, 88890428, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-23, 0, Negativo, Feminino, 41, 23/06/2020
FULANE SILVE, 88890429, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-09, 0, Negativo, Feminino, 22, 01/06/2020
FULANE SILVE, 88890430, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-18, 0, Negativo, Feminino, 45, 17/03/2020
FULANE SILVE, 88890431, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-18, 0, , Feminino, 45, 17/03/2020
FULANE SILVE, 88890432, RUA LUGAR NENHUM, Ouro Preto, 99999999, Cura, 2020-07-06, 0, Negativo, Feminino, 35, 04/07/2020
FULANE SILVE, 88890433, RUA LUGAR NENHUM, Itabirito, 99999999, , 2020-03-27, 0, , Feminino, 19, 25/03/2020
FULANE SILVE, 88890434, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-05-29, 0, Negativo, Feminino, 12, 26/05/2020
FULANE SILVE, 88890435, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-11, 0, , Masculino, 36, 10/06/2020
FULANE SILVE, 88890436, RUA LUGAR NENHUM, Itabirito, 99999999, Cura, 2020-05-30, 0, Negativo, Feminino, 67, 27/05/2020
FULANE SILVE, 88890437, RUA LUGAR NENHUM, Belo Horizonte, 99999999, , 2020-06-04, 0, Negativo, Feminino, 34, 04/06/2020
FULANE SILVE, 88890438, RUA LUGAR NENHUM, SÆo Paulo, 99999999, , 2020-05-29, 0, Negativo, Feminino, 40, 29/05/2020
FULANE SILVE, 88890439, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-17, 0, Negativo, Feminino, 44, 17/06/2020
FULANE SILVE, 88890440, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-10, 0, Negativo, Feminino, 59, 10/06/2020
FULANE SILVE, 88890441, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-14, 0, , Feminino, 81, 11/06/2020
FULANE SILVE, 88890442, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-18, 0, Negativo, Feminino, 63, 15/06/2020
FULANE SILVE, 88890443, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-05-01, 0, , Feminino, 49, 24/04/2020
FULANE SILVE, 88890444, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-14, 0, , Feminino, 51, 13/07/2020
FULANE SILVE, 88890445, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-16, 0, Negativo, Feminino, 49, 16/06/2020
FULANE SILVE, 88890446, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-05-29, 0, Negativo, Feminino, 41, 24/05/2020
FULANE SILVE, 88890447, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-16, 0, Negativo, Feminino, 23, 15/06/2020
FULANE SILVE, 88890448, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-20, 0, , Feminino, 19, 15/03/2020
FULANE SILVE, 88890449, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-18, 0, , Feminino, 25, 17/03/2020
FULANE SILVE, 88890450, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-07-10, 0, Positivo, Feminino, 30, 09/07/2020
FULANE SILVE, 88890451, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-05-26, 0, Negativo, Feminino, 29, 26/05/2020
FULANE SILVE, 88890452, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-12, 0, Negativo, Masculino, 54, 12/06/2020
FULANE SILVE, 88890453, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-04, 0, Negativo, Masculino, 31, 01/06/2020
FULANE SILVE, 88890454, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-05-27, 0, , Feminino, 41, 23/05/2020
FULANE SILVE, 88890455, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-23, 0, , Feminino, 54, 14/03/2020
FULANE SILVE, 88890456, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-06, 0, Negativo, Feminino, 36, 05/06/2020
FULANE SILVE, 88890457, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-12, 0, Negativo, Masculino, 30, 29/05/2020
FULANE SILVE, 88890458, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-05-29, 0, Positivo, Masculino, 41, 29/05/2020
FULANE SILVE, 88890459, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-08, 0, Negativo, Feminino, 64, 28/06/2020
FULANE SILVE, 88890460, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-24, 0, Negativo, Masculino, 42, 20/03/2020
FULANE SILVE, 88890461, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-07, 0, , Masculino, 19, 04/06/2020
FULANE SILVE, 88890462, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-14, 0, , Masculino, 25, 14/07/2020
FULANE SILVE, 88890463, RUA LUGAR NENHUM, Itabira, 99999999, , 2020-06-17, 0, Negativo, Masculino, 29, 25/05/2020
FULANE SILVE, 88890464, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-18, 0, Negativo, Masculino, 23, 25/05/2020
FULANE SILVE, 88890465, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-05-30, 0, Negativo, Masculino, 24, 30/05/2020
FULANE SILVE, 88890466, RUA LUGAR NENHUM, Ouro Preto, 99999999, Cura, 2020-03-19, 0, Negativo, Masculino, 24, 14/03/2020
FULANE SILVE, 88890467, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-09, 0, Negativo, Masculino, 21, 05/06/2020
FULANE SILVE, 88890468, RUA LUGAR NENHUM, Nova Lima, 99999999, , 2020-06-23, 0, Positivo, Feminino, 40, 23/06/2020
FULANE SILVE, 88890469, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-17, 0, Negativo, Masculino, 24, 17/06/2020
FULANE SILVE, 88890470, RUA LUGAR NENHUM, SÆo Paulo, 99999999, , 2020-06-01, 0, Negativo, Masculino, 43, 29/05/2020
FULANE SILVE, 88890471, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-16, 0, Negativo, Masculino, 44, 16/06/2020
FULANE SILVE, 88890472, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-04, 0, Negativo, Masculino, 40, 25/05/2020
FULANE SILVE, 88890473, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-13, 0, Negativo, Masculino, 45, 26/05/2020
FULANE SILVE, 88890474, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-05-30, 0, Negativo, Masculino, 54, 30/05/2020
FULANE SILVE, 88890475, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-05-27, 0, Negativo, Masculino, 38, 18/05/2020
FULANE SILVE, 88890476, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-18, 0, Negativo, Masculino, 48, 25/05/2020
FULANE SILVE, 88890477, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-24, 0, Negativo, Masculino, 29, 24/06/2020
FULANE SILVE, 88890478, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-12, 0, Negativo, Masculino, 53, 27/05/2020
FULANE SILVE, 88890479, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-06-10, 0, Negativo, Masculino, 43, 20/05/2020
FULANE SILVE, 88890480, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-03, 0, Negativo, Masculino, 44, 03/06/2020
FULANE SILVE, 88890481, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-06, 0, Negativo, Masculino, 36, 06/07/2020
FULANE SILVE, 88890482, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-04, 0, Negativo, Masculino, 49, 02/06/2020
FULANE SILVE, 88890483, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-05-27, 0, Negativo, Masculino, 58, 26/05/2020
FULANE SILVE, 88890484, RUA LUGAR NENHUM, Santa B rbara, 99999999, , 2020-06-26, 0, Negativo, Masculino, 49, 26/06/2020
FULANE SILVE, 88890485, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-05-26, 0, Negativo, Masculino, 36, 26/05/2020
FULANE SILVE, 88890486, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-05-29, 0, Positivo, Masculino, 34, 29/05/2020
FULANE SILVE, 88890487, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-05-31, 0, Negativo, Masculino, 25, 28/05/2020
FULANE SILVE, 88890488, RUA LUGAR NENHUM, SÆo Paulo, 99999999, , 2020-06-08, 0, Positivo, Masculino, 23, 04/06/2020
FULANE SILVE, 88890489, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-17, 0, Negativo, Masculino, 29, 17/06/2020
FULANE SILVE, 88890490, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-24, 0, Negativo, Masculino, 29, 24/06/2020
FULANE SILVE, 88890491, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-23, 0, Negativo, Masculino, 31, 23/06/2020
FULANE SILVE, 88890492, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-07-02, 0, , Feminino, 1, 29/06/2020
FULANE SILVE, 88890493, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-07, 0, Negativo, Feminino, 33, 07/07/2020
FULANE SILVE, 88890494, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-24, 0, , Feminino, 16, 22/03/2020
FULANE SILVE, 88890495, RUA LUGAR NENHUM, Ouro Preto, 99999999, Cura, 2020-03-19, 0, Negativo, Feminino, 26, 15/03/2020
FULANE SILVE, 88890496, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-19, 0, , Feminino, 7, 14/03/2020
FULANE SILVE, 88890497, RUA LUGAR NENHUM, Contagem, 99999999, , 2020-06-02, 0, , Feminino, 42, 01/06/2020
FULANE SILVE, 88890498, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-08, 0, Negativo, Feminino, 19, 08/07/2020
FULANE SILVE, 88890499, RUA LUGAR NENHUM, Matias Barbosa, 99999999, , 2020-07-16, 0, Negativo, Masculino, 34, 01/07/2020
FULANE SILVE, 88890500, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-14, 0, Negativo, Masculino, 30, 26/05/2020
FULANE SILVE, 88890501, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-14, 0, Negativo, Masculino, 37, 14/07/2020
FULANE SILVE, 88890502, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-07, 0, Negativo, Feminino, 42, 27/06/2020
FULANE SILVE, 88890503, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-22, 0, Negativo, Feminino, 39, 22/06/2020
FULANE SILVE, 88890504, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-28, 0, Negativo, Feminino, 32, 04/06/2020
FULANE SILVE, 88890505, RUA LUGAR NENHUM, Itabirito, 99999999, , 2020-05-19, 0, Negativo, Feminino, 33, 19/05/2020
FULANE SILVE, 88890506, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-04-14, 0, , Feminino, 30, 13/04/2020
FULANE SILVE, 88890507, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-02, 0, Negativo, Feminino, 40, 25/02/2020
FULANE SILVE, 88890508, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-05-30, 0, Negativo, Feminino, 37, 30/05/2020
FULANE SILVE, 88890509, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-25, 0, Negativo, Masculino, 39, 25/06/2020
FULANE SILVE, 88890510, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-09, 0, Positivo, Masculino, 54, 09/06/2020
FULANE SILVE, 88890511, RUA LUGAR NENHUM, Ouro Preto, 99999999, Cura, 2020-03-20, 0, , Masculino, 4, 19/03/2020
FULANE SILVE, 88890512, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-15, 0, Negativo, Masculino, 38, 15/06/2020
FULANE SILVE, 88890513, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-15, 0, Negativo, Feminino, 22, 08/07/2020
FULANE SILVE, 88890514, RUA LUGAR NENHUM, Itabirito, 99999999, , 2020-05-08, 0, Negativo, Feminino, 28, 07/05/2020
FULANE SILVE, 88890515, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-05-28, 0, , Feminino, 8, 26/05/2020
FULANE SILVE, 88890516, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-17, 0, Negativo, Masculino, 53, 17/06/2020
FULANE SILVE, 88890517, RUA LUGAR NENHUM, Nova Lima, 99999999, , 2020-06-19, 0, Positivo, Masculino, 35, 05/06/2020
FULANE SILVE, 88890518, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-23, 0, Negativo, Masculino, 49, 23/06/2020
FULANE SILVE, 88890519, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-22, 0, Negativo, Masculino, 23, 22/06/2020
FULANE SILVE, 88890520, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-15, 0, Positivo, Feminino, 50, 07/07/2020
FULANE SILVE, 88890521, RUA LUGAR NENHUM, Itabirito, 99999999, , 2020-05-21, 0, Negativo, Feminino, 37, 21/05/2020
FULANE SILVE, 88890522, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-09, 0, Negativo, Feminino, 30, 07/07/2020
FULANE SILVE, 88890523, RUA LUGAR NENHUM, Belo Horizonte, 99999999, , 2020-06-05, 0, Positivo, Masculino, 24, 05/06/2020
FULANE SILVE, 88890524, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-03, 0, Negativo, Feminino, 34, 12/06/2020
FULANE SILVE, 88890525, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-15, 0, Negativo, Masculino, 41, 15/06/2020
FULANE SILVE, 88890526, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-23, 0, Negativo, Masculino, 35, 23/06/2020
FULANE SILVE, 88890527, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-05-27, 0, Negativo, Masculino, 39, 18/05/2020
FULANE SILVE, 88890528, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-04, 0, Negativo, Masculino, 38, 02/06/2020
FULANE SILVE, 88890529, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-08, 0, Negativo, Masculino, 48, 01/06/2020
FULANE SILVE, 88890530, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-26, 0, , Feminino, 44, 23/06/2020
FULANE SILVE, 88890531, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-25, 0, Negativo, Masculino, 31, 25/06/2020
FULANE SILVE, 88890532, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-02, 0, Negativo, Feminino, 70, 02/07/2020
FULANE SILVE, 88890533, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-30, 0, Positivo, Feminino, 49, 17/06/2020
FULANE SILVE, 88890534, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-02, 0, Negativo, Feminino, 29, 23/06/2020
FULANE SILVE, 88890535, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-05-31, 0, Negativo, Feminino, 34, 28/05/2020
FULANE SILVE, 88890536, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-23, 0, Negativo, Feminino, 27, 23/06/2020
FULANE SILVE, 88890537, RUA LUGAR NENHUM, SÆo Gonalo do Rio Abaixo, 99999999, , 2020-07-01, 0, Negativo, Feminino, 33, 23/06/2020
FULANE SILVE, 88890538, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-01, 0, Negativo, Feminino, 36, 31/05/2020
FULANE SILVE, 88890539, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-11, 0, , Feminino, 23, 09/07/2020
FULANE SILVE, 88890540, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-05-31, 0, Negativo, Feminino, 24, 27/05/2020
FULANE SILVE, 88890541, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-14, 0, Negativo, Feminino, 33, 04/07/2020
FULANE SILVE, 88890542, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-05-04, 0, , Feminino, 35, 28/04/2020
FULANE SILVE, 88890543, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-23, 0, Negativo, Masculino, 50, 23/06/2020
FULANE SILVE, 88890544, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-04, 0, Negativo, Masculino, 26, 01/06/2020
FULANE SILVE, 88890545, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-03-27, 0, , Masculino, 58, 22/03/2020
FULANE SILVE, 88890546, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-06, 0, Negativo, Masculino, 22, 05/06/2020
FULANE SILVE, 88890547, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-05-29, 0, Negativo, Feminino, 35, 18/05/2020
FULANE SILVE, 88890548, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-17, 0, , Feminino, 20, 14/06/2020
FULANE SILVE, 88890549, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-06, 0, Negativo, Feminino, 40, 06/07/2020
FULANE SILVE, 88890550, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-22, 0, Negativo, Masculino, 40, 22/06/2020
FULANE SILVE, 88890551, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-04-20, 0, , Masculino, 34, 18/04/2020
FULANE SILVE, 88890552, RUA LUGAR NENHUM, Ouro Preto, 99999999, Cura, 2020-05-13, 0, Negativo, Masculino, 77, 13/05/2020
FULANE SILVE, 88890553, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-16, 0, Positivo, Feminino, 50, 08/07/2020
FULANE SILVE, 88890554, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-06-12, 0, Negativo, Feminino, 63, 12/06/2020
FULANE SILVE, 88890555, RUA LUGAR NENHUM, Mariana, 99999999, , 2020-06-16, 0, Positivo, Feminino, 61, 09/06/2020
FULANE SILVE, 88890556, RUA LUGAR NENHUM, Ouro Preto, 99999999, , 2020-07-13, 0, Negativo, Masculino, 55, 13/07/2020
FULANE SILVE, 88890557, RUA LUGAR NENHUM, Itabirito, 99999999, Cura, 2020-05-14, 0, Negativo, Masculino, 75, 14/05/2020
